"Serie","cvegeo","Entidad_federativa","Periodo","Sexo|Total_Grupo_de_edad|Total","Sexo|Total_Grupo_de_edad|De_15_a_24_años","Sexo|Total_Grupo_de_edad|De_25_a_64_años","Sexo|Total_Grupo_de_edad|De_65_años_y_más","Sexo|Hombres_Grupo_de_edad|Total","Sexo|Hombres_Grupo_de_edad|De_15_a_24_años","Sexo|Hombres_Grupo_de_edad|De_25_a_64_años","Sexo|Hombres_Grupo_de_edad|De_65_años_y_más","Sexo|Mujeres_Grupo_de_edad|Total","Sexo|Mujeres_Grupo_de_edad|De_15_a_24_años","Sexo|Mujeres_Grupo_de_edad|De_25_a_64_años","Sexo|Mujeres_Grupo_de_edad|De_65_años_y_más",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	26,"Sonora","2009","5.992540543772","14.1435286759162","4.31179760569867","1.04444907521423","5.73899684160712","12.861370633035","4.33072361364045","1.33216279125959","6.40120099141934","16.1548353348881","4.28204342187754","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	27,"Tabasco","2009","5.75903911722216","10.9295192545131","4.5009778155071","1.01069934471141","5.41273959099901","8.8122124310897","4.6576720749958","1.29132964382007","6.4356141797197","15.2839572872307","4.20726815400659","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	28,"Tamaulipas","2009","6.25519677130853","14.0551027527319","4.32838433397269","2.93667362560891","5.89248515709526","11.896982846167","4.309717859789","3.98387119046633","6.83818205827577","17.8714740029447","4.35704982668247","0.24491534447876",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	29,"Tlaxcala","2009","6.60813056373708","12.389035880934","5.32061391699042","1.32640185736638","5.98126493413123","10.311022527116","5.0591379854901","1.48080909349555","7.58446615754896","15.9296578322134","5.70228328725932","0.87510889364061",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	30,"Veracruz_de_Ignacio_de_la_Llave","2009","2.96849964613432","6.3001579861749","2.28952202599667","1.14744953462188","3.24385194698338","5.86467708548433","2.70776137558848","1.35597167597216","2.44554841894668","7.29135022669043","1.54509502756086","0.58572201189832",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	31,"Yucatán","2009","3.06423555956359","6.78109154634659","2.16024925326864","0.64693818384856","3.03709976833195","6.48806874018327","2.21097957416183","0.89822814249402","3.10735241064438","7.24651215534291","2.08204046171031","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	32,"Zacatecas","2009","4.83050534080814","7.84623661898666","4.2048548108215","0.76758627710475","4.62251979638957","7.1336215969161","4.25043803069103","0.90759280881756","5.20277394906269","8.99420666137064","4.12597827064738","0.13164823591364",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	00,"Estados_Unidos_Mexicanos","2008","3.90360847201751","7.70103739502526","2.9940633753221","1.20695798157661","3.80493723814116","7.08392408876717","3.0230194109318","1.46157644342726","4.06840627566887","8.75863889983433","2.94716568049128","0.56115312461128",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	01,"Aguascalientes","2008","5.58152479050675","10.3840158194698","4.21248591030523","1.06358111266947","5.96405144273359","11.2426851757736","4.47286093235158","1.43798817102352","4.94160860683801","8.96354169794438","3.78445076283483","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	02,"Baja_California","2008","3.29468311569994","6.88104662502573","2.32364320616039","1.60686910728611","3.30972014263367","6.8357309548268","2.36308483371088","1.75440466420098","3.2704708718169","6.95296523517382","2.2609315539005","1.17533358274099",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	03,"Baja_California_Sur","2008","3.17293270394888","6.47360902590334","2.34390749808482","0.55242860120909","3.01614678699102","6.73812411812758","2.00891442191187","0.78367588348366","3.43764735649634","5.97383160085591","2.88675164133373","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	04,"Campeche","2008","2.08717556883987","4.2079699152015","1.5709021296961","0.76295941055936","1.9778972799573","3.83793606102358","1.50067252416743","0.97516577818229","2.29314183946167","4.97231302267548","1.69523435759819","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	05,"Coahuila_de_Zaragoza","2008","5.49282207631645","12.8169465808935","3.6158616193545","2.45928028044738","4.93334554965212","11.1351488300394","3.35722569134701","3.11450146401603","6.48168964791093","15.6180043128369","4.06785949803802","0.21869730185498",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	06,"Colima","2008","2.87508827669218","5.41598820079568","2.18492257076408","0.79987588132876","2.95074205540332","5.08109456402814","2.3772243664519","0.84115008156607","2.76508670288876","5.95108695652174","1.91974478972681","0.71363902646855",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	07,"Chiapas","2008","2.49597467915718","4.00717674771964","2.10637176381793","0.64185494019547","2.22157332648928","3.24497164329845","1.9697960287644","0.78833708903912","3.16863275477747","6.07157333309707","2.41922475471983","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	08,"Chihuahua","2008","4.81776831341237","10.4040351384922","3.60387140330813","2.19143567180925","4.95960492971474","11.1503587154831","3.64749238861244","1.96666599447458","4.54154543654506","8.98586159797308","3.52054041717084","2.9014124878577",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	09,"Ciudad_de_México","2008","5.62107632203798","11.7518319195117","4.6918865716891","2.62112890703626","5.40804906289993","10.1446539693326","4.66137191310608","3.36968900569426","5.90678274987989","14.0382354637805","4.73170290960387","1.19067548338495",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	10,"Durango","2008","4.26800475318219","8.4785708372046","3.16319315301912","2.09661731330379","4.27287772062206","8.25198754942749","3.26937913622154","2.10543407663997","4.25819533626225","8.91886330654768","2.95636681768275","2.05295883361921",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	11,"Guanajuato","2008","4.6290520629117","8.18649451806838","3.50114698402793","1.53638948471093","4.67079570781009","8.08542674214316","3.58905287816854","1.93461873950346","4.56043016236826","8.35069811212045","3.35792188586569","0.70492724208543",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	12,"Guerrero","2008","1.27954071697742","2.32078125536027","1.03533527204381","0.20755722629096","1.11860325105358","1.80268921311781","0.95728509273248","0.31277224146357","1.51937634549757","3.20686800171789","1.14372017453855","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	13,"Hidalgo","2008","3.59520732939531","7.86115444966994","2.61210539813099","0.10461190155552","3.49848633851923","7.33286909311914","2.6474467271031","0.1193713110949","3.75580847586756","8.76704170831827","2.55570708391687","0.06911493015405",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	14,"Jalisco","2008","3.53725202755374","7.24922619653616","2.45879643064579","1.06199185967515","3.59938507010262","7.50250495521709","2.47630917083382","1.39623903567323","3.43883057515731","6.86233228064899","2.43135890184233","0.21392509769246",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	15,"México","2008","4.98614556922491","9.78637310152089","3.91182408979413","1.9099542109858","5.13064112947059","9.1370804322805","4.27457749775747","2.18489594538388","4.73472555568867","10.8787109703156","3.28358453424554","1.23731326262972",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	16,"Michoacán_de_Ocampo","2008","2.85812934782278","5.74341910170978","1.98867714296532","0.77449274143089","2.82974105248076","5.32565293614528","2.10109867600294","1.07876524222784","2.9048732428349","6.40803966910339","1.80719582532271","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	17,"Morelos","2008","3.01026522383629","6.069545662766","2.25971715568834","2.19975242522231","3.25002477828282","5.76251888739918","2.55597649781085","3.09677295759538","2.65403802741818","6.58384318199035","1.84120317008269","0.46350371729981",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	18,"Nayarit","2008","3.14355920515176","5.84817932413596","2.48251196163464","1.19132079933783","3.0790248094397","5.24539266208846","2.5131918570516","1.54184731758101","3.24777428975922","6.99353640681356","2.43712810353743","0.15233779930472",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	19,"Nuevo_León","2008","4.51096576391709","9.7971534440428","3.08829584392947","0.95429719133391","4.01219914466666","8.92782836697622","2.67757943109251","1.14802762749162","5.38779356619983","11.327919818379","3.7979424418511","0.44441565172324",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	20,"Oaxaca","2008","2.1147491042987","4.34331722729834","1.59550056961204","0.69583145415888","2.31736366575833","4.54059044204794","1.77387470639568","0.97881749409413","1.80008859477528","4.00914242099936","1.33544357844642","0.0743948773813",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	21,"Puebla","2008","3.34949357354671","5.54640702760488","2.85500134378706","0.72774503469027","3.28197966680149","5.22537102055338","2.82273001233546","1.11536063327142","3.45410879892751","6.08011691648111","2.90333945932563","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	22,"Querétaro","2008","3.85180077773733","7.65627966511719","2.85123251240334","0.58314466888164","4.22997009340304","8.64774667563512","3.12407003557329","0.70189470200502","3.26115056561256","6.21867779011494","2.42417655391186","0.29137726579705",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	23,"Quintana_Roo","2008","3.34127289461645","6.30535151990628","2.37345325789691","1.27718113461208","3.08900245603346","5.44631126182664","2.31731335566696","0.93673184666829","3.73983983384259","7.73742515458535","2.45937189417454","2.09440782479269",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	24,"San_Luis_Potosí","2008","3.03232829830713","6.59199809317058","2.24192699679667","0.50980349979027","3.03001706679065","6.02060563613912","2.40300058697771","0.69299258761093","3.03628861832172","7.58152702991692","1.97823143165452","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	25,"Sinaloa","2008","3.50339520239069","7.21978074181367","2.50405905391857","0.7148063124335","3.07597687482062","5.84378760816657","2.36768237336067","0.84737568006352","4.24515493671318","9.60141380120623","2.73116795297103","0.28127288462819",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	26,"Sonora","2008","4.07798471362666","9.35845863278471","2.98522471851501","0.77681782787645","4.11147000697682","7.9817844765052","3.39247548936459","0.87216934689859","4.02360426004983","11.4995299279223","2.33451581137769","0.48580157259478",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	27,"Tabasco","2008","4.58583005795788","8.44152095126374","3.60648352463637","1.61168352396257","4.11247508608539","6.11487843939299","3.63352656523851","2.00771291471636","5.58124130504664","13.5973296535892","3.55198660567575","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	28,"Tamaulipas","2008","4.57331471407971","9.61718310807835","3.37222425902363","1.72487471349209","4.03144737131038","8.10173998749546","3.00220140657605","2.28368956452166","5.4386497032495","12.2262254780992","3.93341441380453","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	29,"Tlaxcala","2008","5.5624707270524","11.2934001975242","4.10024881932577","1.36442294892843","4.84955374493365","9.35959814833054","3.74005528181709","1.53488372093023","6.68753097473557","14.2984835220003","4.65160771674605","0.88092603625841",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	30,"Veracruz_de_Ignacio_de_la_Llave","2008","2.53105408538106","5.49355362621057","1.93535656821262","0.79515641894629","2.43532408573097","4.84812164954943","1.94740881302552","0.80215469289771","2.71034393116924","6.86244380260792","1.91396718281359","0.77753312625329",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	31,"Yucatán","2008","2.32759204733478","5.49864358609999","1.50568174095859","0.43378341171777","2.08132377960486","5.02972533410599","1.31479766960171","0.57917954565915","2.71820247782421","6.23458613673404","1.79781993697411","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	32,"Zacatecas","2008","3.71471579811652","7.3860812478386","2.73420351132889","0.92377440007959","3.58524851984201","6.87077380880378","2.80010409531302","0.90393048344139","3.94695683260345","8.24454016473967","2.61983495385872","0.99952077770932",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	00,"Estados_Unidos_Mexicanos","2007","3.6451557751959","7.20394109486765","2.77038204229163","1.08279523057992","3.42260165068619","6.58105862457309","2.64866892585329","1.29757965618321","4.01333110755014","8.23744578692307","2.96636659878183","0.51462170601798",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	01,"Aguascalientes","2007","4.86043881574315","9.48481825449669","3.45584841967057","1.98326221912942","4.9015354717427","9.29389584252934","3.59036974345668","2.23487956750495","4.79228508342229","9.79096062141979","3.23553066634893","1.19183177711987",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	02,"Baja_California","2007","1.95856682478755","4.15260450637843","1.41244632490777","1.36314067611778","2.0558861451484","3.80159548588267","1.61613559160797","1.70035832600906","1.79404353316451","4.74949070785754","1.072380559107","0.5310571094923",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	03,"Baja_California_Sur","2007","2.08862102074386","4.69565700322115","1.43676849032984","1.30471061215201","1.97598401798693","4.41022026918719","1.32787236200155","1.6344372119542","2.29750437537679","5.27474067844127","1.63015928070222","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	04,"Campeche","2007","2.08719858466813","4.57591257208132","1.58825482384189","0.26638646756745","2.02879098093055","4.44313955764337","1.52529482963614","0.33705340423938","2.19762760989748","4.86050270850557","1.69928784808145","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	05,"Coahuila_de_Zaragoza","2007","5.21883214250724","11.5654862282181","3.65715579710145","1.45159963812814","4.52392890023875","9.7768951252143","3.28269728526668","1.45586897179254","6.49558351678214","14.6662353379528","4.33826557989862","1.43744454303461",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	06,"Colima","2007","2.9267935358663","5.93934058400075","2.07677815328439","1.5410436374733","2.83256639033301","5.12327307227428","2.18828078464219","1.8823592235602","3.06990536866651","7.16064030498123","1.91151701051274","0.68762934775352",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	07,"Chiapas","2007","2.10995867614978","3.51881388615874","1.73962862563573","0.37471176018447","1.71322075578173","2.76571092870314","1.42420015646082","0.48071674338178","3.05551755534543","5.52387531526365","2.44325386870294","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	08,"Chihuahua","2007","3.32649673293439","6.97512649819339","2.55770566218425","0.51781241761139","3.36905032580645","6.51736598245715","2.74314701617312","0.57404198054415","3.24334892871931","7.90730547060822","2.21343187502509","0.244120561719",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	09,"Ciudad_de_México","2007","5.87206638271927","14.2669838138887","4.41898669622432","1.97852121235537","5.60390279687465","14.6713181642215","3.94413167954219","2.43496691981015","6.23041852717614","13.6948970543973","5.03970829539983","1.19489153254024",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	10,"Durango","2007","3.51826945579325","7.03148565568151","2.64608424487504","0.56343678202837","3.26127988738927","6.05901547086294","2.59366833911489","0.69980749631978","4.03773649199584","9.05739714677053","2.74718481397212","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	11,"Guanajuato","2007","3.35691918641241","6.30986100275745","2.43097659832469","0.9288849719983","3.62185272578525","6.82989690721649","2.63186891545183","1.21728477969691","2.9133923718789","5.45635006577718","2.10397074774402","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	12,"Guerrero","2007","1.25323862989382","2.98926995223599","0.76132222800625","0.59585814810203","1.10749155992389","1.93370995033022","0.84877908389419","0.85012138120946","1.47118640769141","4.81327429037628","0.63958715466792","0.07835473493054",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	13,"Hidalgo","2007","3.60574436440038","8.26309633287489","2.48462592617926","0.80658664782589","3.06490367794039","6.76520449247722","2.23426358393032","0.99249302616132","4.48402306232269","10.4685662779041","2.88322523223433","0.2231048761937",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	14,"Jalisco","2007","3.22940712789795","5.94054194428863","2.36912178333373","1.31027043538857","3.20255175224722","5.68949003916227","2.44209404696991","1.62646631718797","3.27191352234341","6.31078055712715","2.25446943153442","0.40325856555167",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	15,"México","2007","5.32077510224488","9.25197922074643","4.36009852024173","2.49641645733101","4.85778439340896","8.2853307130002","4.03631175394083","2.86909892753333","6.11918857172277","10.8030959640979","4.92530462163869","1.7056983616435",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	16,"Michoacán_de_Ocampo","2007","2.34031375540375","4.52478095320579","1.7159311808854","1.03557424532178","2.3010094463049","4.07226701496161","1.80868172703818","1.419295184199","2.40395379209553","5.20263565089384","1.56766971784571","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	17,"Morelos","2007","3.14547757852302","7.19881060318681","2.19318525751878","1.49364581614128","2.96805941896248","6.2536474656868","2.10372843871629","2.02761265244303","3.40714862135163","8.80541560845224","2.31726139865366","0.39329592812427",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	18,"Nayarit","2007","3.03367673246463","6.43463218573709","2.20494720172183","0.69377641743186","2.74267675259253","5.61663114721139","2.00828149365133","0.91144669823966","3.49563440807688","7.87804393483567","2.49332229965485","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	19,"Nuevo_León","2007","4.50576062229398","10.1336657896831","2.86595902327039","1.98055056615419","4.04254108238252","9.96784006196989","2.38920790245211","2.29368457744024","5.31213696238955","10.3880894387112","3.71209761198348","1.04554343026556",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	20,"Oaxaca","2007","1.76307515808279","3.28696342778396","1.43085980648565","0.57588553696423","1.78156732932081","3.01600894621359","1.51364803351762","0.82103767797759","1.73537177323007","3.71298971070051","1.31298313932526","0.04860908573254",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	21,"Puebla","2007","3.32269190513891","6.09373834564034","2.64512762298335","0.56831799131789","3.03556815755267","5.11546761801251","2.54384438057474","0.75221017931172","3.73756565000298","7.53295885499947","2.78916623693583","0.26069228283999",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	22,"Querétaro","2007","3.53373225776085","6.77881815528013","2.60216325286563","0.79099691032109","3.60680555515429","7.08102189026973","2.69213569485035","1.10372866556612","3.42150661299597","6.38147596037936","2.45992033856112","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	23,"Quintana_Roo","2007","2.63000816568315","5.10892866045167","1.82420233542215","1.16261984351468","2.31129792569682","4.47422073904267","1.55175855925085","1.03884153428904","3.14547752815038","6.31562707909479","2.23328290041148","1.55133079847909",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	24,"San_Luis_Potosí","2007","2.80596278175459","6.25550446062102","1.95409131145226","0.4150895093898","2.8086446963953","5.79581902733713","2.10321437636486","0.54953833937745","2.8014230966679","7.06301992353078","1.71705789959852","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	25,"Sinaloa","2007","2.72269064089244","6.22112842700446","1.82677327324344","0.51772626555309","2.39324925191957","5.29470883103011","1.66334364550932","0.57343469307278","3.2891041454771","7.82791140913083","2.09530708671147","0.32248157248157",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	26,"Sonora","2007","2.82089494164353","6.22114813576408","2.09124035456294","0.27403549548774","2.57121723048464","6.62727231912842","1.74821216857349","0.2744906087741","3.22372361131906","5.65198241845164","2.65114311553684","0.27268853855986",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	27,"Tabasco","2007","4.4267089746312","8.7978096739401","3.37440327626747","0.83802196312364","4.34918341672332","7.72294282453046","3.57182058752646","1.02062930207119","4.57391468357884","10.9439356897195","3.01670700111654","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	28,"Tamaulipas","2007","4.4670695827646","8.96292462385623","3.34441806130513","1.90620782726046","3.90411231498301","7.3608955364282","2.99713245944992","2.19298527511939","5.37592955283912","11.7822622794965","3.87716021227457","1.04638390534369",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	29,"Tlaxcala","2007","5.06639155578014","10.398279155508","3.67442030975169","1.17328519855596","4.51316907391674","8.61871612782657","3.48891210252572","1.46740985098396","5.96720343828971","13.2113908703171","3.96923792181628","0.37977597053859",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	30,"Veracruz_de_Ignacio_de_la_Llave","2007","2.3208636259228","4.59951983353515","1.88988653803342","0.62017260987769","2.4664023618987","4.05431715830484","2.20944700757147","0.77731584748778","2.05277952391683","5.69207501836845","1.33691380082435","0.12477016023115",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	31,"Yucatán","2007","2.27655812261233","4.787526694428","1.63997439093594","0.47336423779592","1.97256630867136","4.20477876443704","1.40237339456693","0.45158821278224","2.74219922727343","5.71968913848792","1.9834029489615","0.53568583718337",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	32,"Zacatecas","2007","3.93207014758261","8.06389125254523","2.73528676925596","0.66984982538844","3.77650107079878","7.51436656691637","2.72623399235293","0.83788588276101","4.19672108220371","9.00266390693574","2.74990098503916","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	00,"Estados_Unidos_Mexicanos","2006","3.56595537366267","7.04365856942225","2.70660350864144","1.09743042004522","3.37745652865565","6.40742387278332","2.64352024722541","1.30674219757208","3.88240001112416","8.09454789939561","2.81036500653671","0.55252519197853",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	01,"Aguascalientes","2006","4.50228690133458","8.77779863000844","3.20789495044379","0.76419213973799","4.716860914439","9.33760109827797","3.32309353874056","0.56443515779762","4.14532110987236","7.82940641116392","3.02093259279317","1.30830068741223",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	02,"Baja_California","2006","1.78716040727983","3.65540993651549","1.32353427826542","0.20986766677678","1.77367219820163","3.5365664882163","1.34888676508766","0.28497170072694","1.80984696806202","3.8483937442136","1.28101140286957","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	03,"Baja_California_Sur","2006","2.00293478358722","4.59072736199762","1.3938842537925","0.23903430142225","1.62020537601933","3.78413212241105","1.1126605764799","0.14356127673829","2.75380481315901","6.21806307259698","1.92826639419424","0.71360608943863",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	04,"Campeche","2006","2.19741918990743","5.07715433935638","1.47165472893932","0.07405621383301","2.27888148670815","4.91604278618084","1.60722834080888","0.09959005952243","2.04693953551358","5.40590960440267","1.23410310214432","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	05,"Coahuila_de_Zaragoza","2006","5.38500409143804","11.9269439031906","3.79712535096814","2.93571096737305","5.04957641257076","10.5314186276987","3.70046158895473","3.74714158365955","5.99793575522552","14.3991923194148","3.97050695874994","0.24425989252565",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	06,"Colima","2006","3.31981425338133","5.99826137351492","2.55045516554667","1.92022721659669","3.3403759827899","5.42590179525342","2.70857187981206","2.32980425951003","3.28846297010673","6.95473590786188","2.32006056018168","1.0934393638171",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	07,"Chiapas","2006","1.88335537976631","3.57358018974784","1.41708560961765","0.2002458523738","1.58581887460893","2.6178403627669","1.32674295216614","0.24534292502054","2.63784926175552","6.14902433303747","1.63384549594","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	08,"Chihuahua","2006","2.85931837296464","6.73697501901195","2.02920314448615","0.65031577595955","2.94662287653851","6.29387293984737","2.2657497875613","0.72142721758908","2.69668526567351","7.56090822804719","1.60444684907508","0.29389936173371",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	09,"Ciudad_de_México","2006","5.52208220793123","12.4070470614566","4.29170826729419","2.6199782392631","5.23555142170746","11.314223939005","4.09904247740165","3.16086935359649","5.90823424075696","13.9671056431583","4.54602673412746","1.68980797636632",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	10,"Durango","2006","3.80090919490071","6.93437840429201","3.10899277044613","0.48793492046822","3.7445895238402","7.05645340483209","3.05071724449313","0.59702082653777","3.91566148773774","6.69973349126444","3.22405098499232","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	11,"Guanajuato","2006","3.46648865637469","6.36022860560582","2.64347206627366","0.80643879383885","3.55646433302202","6.37899730105504","2.82318560569635","0.86133792895928","3.31867717822715","6.33143585567794","2.35354467494181","0.61757440301141",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	12,"Guerrero","2006","1.36640265860653","2.76982571536834","1.03706827900811","0.14191336902946","1.31981033110972","2.50566958458489","1.01981008699047","0.21606866079071","1.43717786795351","3.25600797200528","1.06125923566395","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	13,"Hidalgo","2006","3.49468725493307","6.22598862230103","2.88706633634144","0.85131542681355","2.72357071324632","4.2010185340757","2.44578527370689","1.1680319119737","4.81983679872862","9.23510487784579","3.65438426244335","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	14,"Jalisco","2006","3.54119057368378","6.44405965465905","2.65976867514902","1.03344114181672","3.545871933789","6.33609170632494","2.76660909703302","1.30688202774434","3.53372040278631","6.5984289836486","2.48803580976976","0.31906686019902",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	15,"México","2006","4.70245042955314","9.18957593524798","3.54113426767536","2.29593403796803","4.55157919188597","8.83828476428052","3.44513979294955","2.81076650509293","4.96086536101637","9.76526871737361","3.70580222273378","1.14288035090569",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	16,"Michoacán_de_Ocampo","2006","2.78212541685731","4.23548321787927","2.45567640117988","0.87396885656531","2.93635707884745","3.91978843804708","2.78519325919672","1.09198693118663","2.53975836693541","4.73783410564452","1.9574151939553","0.35653473815481",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	17,"Morelos","2006","2.80556588408423","5.77805064911894","2.18761150025352","0.45891801253199","2.7749078333776","5.19181535476237","2.28001715665706","0.69360416924704","2.85378099934431","6.75007787836097","2.04655333564234","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	18,"Nayarit","2006","2.84483431087799","6.44846379750659","2.01011291738137","0.38206987714009","2.57361703375879","5.74415064744501","1.81885638273806","0.47761566280085","3.28952213480022","7.69823574303799","2.30516113592853","0.12887875483295",
